Price,Date,Close,High,Low,Open,Volume
Ticker,,MSFT,MSFT,MSFT,MSFT,MSFT
301,2022-03-15,278.41595458984375,279.06558869061246,270.2520763750094,271.822797240653,34245100
302,2022-03-16,285.43572998046875,285.61024792688795,274.58608713792756,280.3163001707601,37826300
303,2022-03-17,286.240478515625,286.6186007423343,280.56840840023403,284.369189223697,30816600
304,2022-03-18,291.2919616699219,291.84463136231534,283.8261865282108,286.3858715630049,43390600
305,2022-03-21,290.0606994628906,291.0109022597081,285.9302629165281,289.79892248336694,28351200
306,2022-03-22,294.8115234375,295.72293419199275,289.6824190151885,290.6810887241322,27599700
307,2022-03-23,290.38055419921875,294.0068166256151,288.66440204897714,291.3695483106634,25715400
308,2022-03-24,294.8504333496094,294.94739764545733,289.24624028604273,290.04130608690775,24484500
309,2022-03-25,294.443115234375,296.20776433611707,290.18665898274526,295.9459874387846,22566500
310,2022-03-28,301.24957275390625,301.3465074219661,295.0733016708337,295.0733016708337,29578200
311,2022-03-29,305.81634521484375,306.2138780134715,299.6497785681732,304.36196991762364,30393400
312,2022-03-30,304.3134460449219,306.3399014849223,302.1027969724418,304.216511371829,28163600
313,2022-03-31,298.932373046875,305.5546468387902,298.5251644290348,304.35234283001967,33422100
314,2022-04-01,300.0085754394531,300.69697152169914,296.246586275612,299.96007850505373,27110500
315,2022-04-04,305.38970947265625,305.525435773219,300.2896909060564,300.65813736226033,24289600
316,2022-04-05,301.4241943359375,305.29282394515957,300.4449053012834,303.74148406124976,23156700
317,2022-04-06,290.39031982421875,297.6621976161441,287.6851730006055,295.9072534761738,40110400
318,2022-04-07,292.2034606933594,294.4141105406613,287.33616074245623,287.6367293488046,31411200
319,2022-04-08,287.9372253417969,291.9609911189032,287.26821033138873,291.3016814124939,24361900
320,2022-04-11,276.58343505859375,283.7098510494845,276.3313338468451,282.9148149628091,34569300
321,2022-04-12,273.4807434082031,281.89672181810613,271.95849007947834,280.44234644172155,30966700
322,2022-04-13,278.8716125488281,279.80240446057144,272.74383748539003,274.130364433045,21907200
323,2022-04-14,271.318603515625,279.54068423967755,270.8241359315861,279.3273746344273,28221600
324,2022-04-18,271.9875183105469,273.8685124293965,269.87383364976495,270.42650327619054,20778000
325,2022-04-19,276.6221923828125,277.4657549794319,269.94177668947515,270.8822739757197,22297700
326,2022-04-20,277.64996337890625,280.88839885014346,276.6900850216622,280.59750599779863,22906700
327,2022-04-21,272.268798828125,284.3788898792056,271.5416110467196,279.80245359132033,29454600
328,2022-04-22,265.69500732421875,274.5861024440905,265.064783867457,273.1123163539271,29405800
329,2022-04-25,272.1814880371094,272.5596102250069,262.5341201377057,264.9774895553303,35678900
330,2022-04-26,262.00091552734375,269.8933116676329,261.787605924128,269.05948386646486,46518400
331,2022-04-27,274.60552978515625,282.1198043655611,270.66902185598894,273.5196006446066,63477700
332,2022-04-28,280.8204650878906,282.12940868996714,272.8989551204445,276.5155121149017,33646600
333,2022-04-29,269.078857421875,281.0629273247488,268.0898927013259,279.83153709016864,37073900
334,2022-05-02,275.8174743652344,276.27317988457435,267.81840889699976,269.26307913115687,35151100
335,2022-05-03,273.2092590332031,275.4877863561019,271.62883306903626,275.3229441287677,25978600
336,2022-05-04,281.15985107421875,282.0324703593983,268.31286891823476,273.99461437075183,33599300
337,2022-05-05,268.9139709472656,277.6402218405938,265.9955153465754,276.85486162734134,43260400
