Price,Date,Close,High,Low,Open,Volume
Ticker,,AAPL,AAPL,AAPL,AAPL,AAPL
188,2021-10-01,139.51541137695312,139.77948259151805,136.0532056936857,138.7818918325454,94639600
189,2021-10-04,136.08251953125,139.08506612814298,135.23164179626298,138.64494254598642,98322000
190,2021-10-05,138.00926208496094,139.11443634160335,136.29771642835235,136.42486459550415,80861100
191,2021-10-06,138.87969970703125,139.02639764577518,135.32946035449564,136.4052949835953,83221100
192,2021-10-07,140.14137268066406,141.0509448396517,139.58390548679733,139.9164308251386,61732700
193,2021-10-08,139.7599334716797,141.01180577314355,139.42740815611788,140.86510781730598,58773200
194,2021-10-11,139.67189025878906,141.62794225299882,138.69386426168418,139.14376278668908,64452200
195,2021-10-12,138.40048217773438,140.1022531380476,137.94080866989395,140.08268843547052,73035900
196,2021-10-13,137.81365966796875,138.292882900144,136.14122849083293,138.13641006788947,78762700
197,2021-10-14,140.60101318359375,140.71838645223315,138.4004546711347,138.98727624385413,69907100
198,2021-10-15,141.6573028564453,141.71598203721894,140.3565262964831,140.61082264449493,67940300
199,2021-10-18,143.3297119140625,143.61333288501362,140.0142044027078,140.2978253736589,85589200
200,2021-10-19,145.49114990234375,145.8921441646938,143.32972068785898,143.77960431394027,76378900
201,2021-10-20,145.98016357421875,146.45940171355207,144.86521446863128,145.43247137126255,58418800
202,2021-10-21,146.19534301757812,146.35183078139093,144.62072033751141,145.54006729554342,61421000
203,2021-10-22,145.4226837158203,146.87993285856993,145.3737794326728,146.40070968480316,58883400
204,2021-10-25,145.373779296875,146.08773407498782,144.3761886308666,145.4128937692613,50720600
205,2021-10-26,146.03883361816406,147.5254222317521,145.735633055369,146.04860850464487,60893400
206,2021-10-27,145.5791778564453,146.43983059903536,145.22708789518356,146.07796575011088,56094900
207,2021-10-28,149.2174530029297,149.80425972363017,146.43007257824578,146.5278811601097,100077900
208,2021-10-29,146.50830078125,146.6452238271108,143.19279317037723,143.98499185882136,124953200
209,2021-11-01,145.68678283691406,146.4105126416791,144.55226891374826,145.71612242772915,74588300
210,2021-11-02,146.7234649658203,148.23940825327995,145.38355919540496,145.39334900645795,69122000
211,2021-11-03,148.16116333007812,148.63061162902127,146.52786170952203,147.0853287663622,54511500
212,2021-11-04,147.6427764892578,149.08046063846822,147.3298010802536,148.2491476898424,60394600
213,2021-11-05,148.1717071533203,149.07280247570614,146.9767728258522,148.76917431705436,65463900
214,2021-11-08,147.34898376464844,148.45577097835087,147.07473798616405,148.29905483485294,55020900
215,2021-11-09,147.71136474609375,148.31862107112684,146.9767746966739,147.1138975747547,56787900
216,2021-11-10,144.8807373046875,147.0453357776248,144.8121833419343,146.93759531163658,65187100
217,2021-11-11,144.83177185058594,146.35971678839883,144.64567331029048,145.89938743250096,41000000
218,2021-11-12,146.90823364257812,147.3097982131486,144.449795829464,145.38027365145768,63804000
219,2021-11-15,146.9180145263672,148.7593917575851,146.3597188974358,147.28040751304476,59222800
220,2021-11-16,147.8974609375,148.3773984758072,146.27156473370576,146.85924274203003,59256200
221,2021-11-17,150.3363037109375,151.81527292494047,147.88767027666427,147.89745943010328,88807000
222,2021-11-18,154.6262969970703,155.4098626732955,149.9053395784081,150.5517823821893,137827700
223,2021-11-19,157.25125122070312,157.71159552855715,153.31384424629613,154.41082730572364,117305600
224,2021-11-22,157.71157836914062,162.2954127503928,157.69198511799027,158.35800620438556,117467900
